Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
115,2025-10-06 21:05:12,4.468481925457013e-05,1.0055506003369483e-06,1.6742967894556315e-05,1.7441046720819394e-06,3.833300945599305e-05,9.548502170362157e-06
116,2025-10-06 21:06:02,5.01567403399239e-05,1.2139264892011248e-06,1.8720970045515983e-05,1.7596774099436565e-06,4.716011064065384e-05,1.5020773657704144e-05
117,2025-10-06 21:06:53,4.7375698209339845e-05,1.210585283317142e-06,1.839531491554247e-05,1.9549238254753626e-06,4.162532847651335e-05,1.218267874692776e-05
118,2025-10-06 21:07:43,4.4064850125424826e-05,1.2606322296111982e-06,1.7674598803196773e-05,1.694130299671098e-06,3.714214509975555e-05,9.101705287418005e-06
119,2025-10-06 21:08:34,4.4400057191529285e-05,1.0893750429441662e-06,2.012178037347212e-05,2.1545489441722238e-06,4.254964145222751e-05,1.143108272701657e-05
120,2025-10-06 21:09:24,4.506889435873518e-05,1.2383011571432252e-06,1.9343476438393736e-05,1.934862690873996e-06,3.5613943460077735e-05,7.72580290494865e-06
121,2025-10-06 21:10:15,4.196392508082347e-05,1.4229561999028933e-06,1.5016424490976732e-05,1.751764612756051e-06,3.850487636292144e-05,8.971989610400393e-06
122,2025-10-06 21:11:06,3.716078793436495e-05,1.2021288052489069e-06,1.4885660932550948e-05,1.6925703031630628e-06,3.028909352598141e-05,5.812699184654089e-06
123,2025-10-06 21:11:56,4.395630702824782e-05,1.2051775549984238e-06,1.4660056299575784e-05,1.6774216880431283e-06,3.900258236533283e-05,8.975685649355102e-06
124,2025-10-06 21:12:47,4.62653723640738e-05,1.1231733482759405e-06,1.5066531492857749e-05,1.4589329680767383e-06,4.242086429084857e-05,1.117636762245468e-05
125,2025-10-06 21:13:37,4.200566403622652e-05,1.24778814498004e-06,1.5806419155328655e-05,1.8990483603381883e-06,3.221718734458534e-05,7.201125144632575e-06
126,2025-10-06 21:14:28,4.215277062935563e-05,1.277635091974829e-06,1.4888475709629034e-05,1.6364883451178364e-06,3.2835168669587134e-05,6.644928308426715e-06
127,2025-10-06 21:15:19,4.527246582641809e-05,1.1928724171949208e-06,1.6725001695805375e-05,1.9325220919272176e-06,3.721487060470707e-05,9.365391680575773e-06
128,2025-10-06 21:16:09,4.531601287904863e-05,1.410639768501888e-06,1.6703582569110864e-05,1.645820626611186e-06,3.5931815676404355e-05,6.952662326618871e-06
129,2025-10-06 21:17:00,4.775230414177933e-05,1.2513763689559254e-06,1.7980802558659192e-05,1.8795999061345845e-06,4.4164619868114485e-05,1.412229323147025e-05
