Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
143,2025-10-02 19:40:50,3.790646459989056e-05,7.733763644009695e-07,1.776035528511244e-05,1.6160669239349288e-06,3.0447908029751503e-05,2.820254801580032e-06
144,2025-10-02 19:41:38,3.620840447404738e-05,8.775249797048061e-07,1.7624178927366785e-05,1.323337634323034e-06,2.3763629382722584e-05,2.1784367764305004e-06
145,2025-10-02 19:42:26,3.884950930177489e-05,8.667502685493739e-07,1.8015194984455363e-05,1.3883876191743984e-06,2.7804942719367176e-05,3.625131399498274e-06
146,2025-10-02 19:43:15,3.609718074515378e-05,8.47548585051165e-07,1.7584267275383425e-05,1.377864933929851e-06,2.837267943900379e-05,3.4932576516105662e-06
147,2025-10-02 19:44:02,3.763551834734536e-05,7.615118759348023e-07,1.749277236684499e-05,1.5348676239047194e-06,3.064132191155089e-05,3.936505226906076e-06
148,2025-10-02 19:44:51,4.1100555825623886e-05,1.0319738048756096e-06,1.7850497342264404e-05,1.4232368395500095e-06,3.938940010383973e-05,6.139256806648976e-06
149,2025-10-02 19:45:39,3.997367873576074e-05,9.297215377926444e-07,1.8593350908036044e-05,1.6059118160023391e-06,3.33159433199004e-05,3.823052727745204e-06
150,2025-10-02 19:46:27,4.0863636681542914e-05,9.15631025159364e-07,1.8132242155077805e-05,1.439917075505359e-06,2.787336912457583e-05,3.1236627259820907e-06
151,2025-10-02 19:47:15,3.675057428309536e-05,7.742869499313899e-07,1.831172628818933e-05,1.6077169296396502e-06,2.4665576330518132e-05,2.156056396709379e-06
152,2025-10-02 19:48:03,3.652142602139641e-05,9.56246650811706e-07,1.9084491012177907e-05,1.7851301483373628e-06,2.3305551391628043e-05,2.1451332359455306e-06
153,2025-10-02 19:48:52,3.672577389357557e-05,7.98766600247316e-07,1.7203188730885444e-05,1.5812555393464225e-06,2.588736327968633e-05,2.9295993148894063e-06
154,2025-10-02 19:49:40,3.657322135364183e-05,8.765279913874783e-07,1.81920562738469e-05,1.794175978227435e-06,2.7627965034637825e-05,2.795731503468443e-06
155,2025-10-02 19:50:30,3.757184350350329e-05,8.714585127754658e-07,1.940768135733073e-05,1.5361364382424065e-06,3.000874840619616e-05,3.738429058665408e-06
156,2025-10-02 19:51:18,3.530540533969173e-05,7.465265542535516e-07,1.6010795470089434e-05,1.5006490486907148e-06,3.0084719990108862e-05,3.256367477463336e-06
157,2025-10-02 19:52:06,3.390923604706941e-05,8.040311815780336e-07,1.8404160019303006e-05,1.8987314338509131e-06,2.7337069832267247e-05,3.249009022179425e-06
158,2025-10-02 19:52:55,3.1554154487301034e-05,8.239376074642306e-07,1.5673378732872223e-05,1.5298830363084151e-06,2.7118690472782703e-05,3.617320102070857e-06
159,2025-10-02 19:53:43,2.8759358067675933e-05,5.880890149083567e-07,1.656117591730677e-05,1.5243543697820288e-06,2.3598622048703888e-05,2.1257273276305546e-06
160,2025-10-02 19:54:31,2.936308364387408e-05,5.656472684068543e-07,1.591160825586968e-05,1.6637707523251802e-06,2.5955288972978607e-05,2.300393678703419e-06
161,2025-10-02 19:55:19,3.045041450899788e-05,7.700146851238614e-07,1.645861068300114e-05,1.5617993454949869e-06,2.857701293201842e-05,3.018576285154289e-06
