Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
108,2025-10-03 18:34:27,4.0775127769787645e-05,9.845074937510682e-07,1.67643332404932e-05,1.914623407161498e-06,3.368998834263337e-05,7.0954260263994455e-06
109,2025-10-03 18:35:14,3.391146878239937e-05,7.662595979682225e-07,1.44780229345276e-05,1.809947593496104e-06,3.529868964724514e-05,6.8929513721531945e-06
110,2025-10-03 18:36:01,3.772998072171241e-05,1.0241298415753082e-06,1.744127124103656e-05,1.9023853019805428e-06,3.677940118507195e-05,8.221609652943329e-06
111,2025-10-03 18:36:48,3.559025647481562e-05,1.0160749264940106e-06,1.5377169014563208e-05,1.8421669217039323e-06,3.9785841974726566e-05,9.141251772597e-06
112,2025-10-03 18:37:35,3.6273174958134646e-05,1.0606152855677873e-06,1.6853132746241783e-05,1.870111546209324e-06,3.552988427579784e-05,6.983476769740911e-06
113,2025-10-03 18:38:22,3.3425417803156776e-05,8.752292733359035e-07,1.6660446886529456e-05,1.9301173358251743e-06,4.528909716983165e-05,1.2685637713716005e-05
114,2025-10-03 18:39:08,3.627518313686906e-05,8.541026726816025e-07,1.7035077879645755e-05,2.045460630113445e-06,4.102522716453727e-05,9.172275752926056e-06
115,2025-10-03 18:39:56,3.466439441712765e-05,8.519440361371177e-07,1.5681857938210086e-05,1.886763391234064e-06,3.471034512192439e-05,6.345651271789341e-06
116,2025-10-03 18:40:43,3.434676915681223e-05,9.062191285628928e-07,1.6032940712173982e-05,1.908931310983149e-06,3.970450698709272e-05,8.518734187445826e-06
117,2025-10-03 18:41:30,3.7050010810890655e-05,9.697497275461049e-07,1.637657521413871e-05,1.8631755391111128e-06,3.643425061183869e-05,8.517850738856486e-06
118,2025-10-03 18:42:19,4.252099278634347e-05,1.0846473030114817e-06,1.5880486521124837e-05,1.8610716934667856e-06,4.60215374304962e-05,1.1017940365778223e-05
119,2025-10-03 18:43:05,3.965967397667747e-05,9.170410916307702e-07,1.4936876019833178e-05,2.011943773791905e-06,4.185736050965616e-05,1.034134389759067e-05
