Iteration,Timestamp,T1,T1_std,T2*,T2*_std,T2E,T2E_std
123.0,2025-10-04 17:47:09,3.723088158391619e-05,1.0744159273836908e-06,1.6662801187727894e-05,1.749086741586877e-06,3.967977013252799e-05,8.391181773184556e-06
124.0,2025-10-04 17:47:57,4.488556880910544e-05,1.3288707572408032e-06,1.6540684469212863e-05,1.9981791619711863e-06,3.639674720568031e-05,8.165364013778995e-06
125.0,2025-10-04 17:48:46,3.3512545738467736e-05,7.342038704961791e-07,1.540644143083192e-05,1.980414747585307e-06,3.7796680047996745e-05,7.65018143444116e-06
126.0,2025-10-04 17:49:35,3.3794701303824226e-05,9.648107106227725e-07,1.3236073191480456e-05,1.5252316534887475e-06,3.347573009571114e-05,7.082381587421081e-06
127.0,2025-10-04 17:50:24,3.538140951442337e-05,9.942588241950989e-07,1.2237854280172655e-05,7.563173228392071e-07,3.9122007372771606e-05,8.509467624265175e-06
128.0,2025-10-04 17:51:13,3.9060717211159e-05,1.2181665069586093e-06,9.60351153134198e-06,6.826796943111045e-07,3.477358220171922e-05,7.86883782711303e-06
129.0,2025-10-04 17:52:02,4.3732395075268826e-05,1.5036600663050025e-06,1.6661711868426465e-05,1.7878761205424632e-06,3.784492881253598e-05,9.281556139416076e-06
130.0,2025-10-04 17:52:51,4.860959955355071e-05,1.4521235583923109e-06,1.939282888452354e-05,2.302422496367702e-06,3.853434016742874e-05,1.1240969807259571e-05
131.0,2025-10-04 17:53:43,4.552321354744926e-05,1.2493160877926918e-06,1.8342817390770705e-05,1.8668304187443468e-06,4.31923445940452e-05,1.1737078101805876e-05
132.0,2025-10-04 17:54:32,4.441693088863552e-05,1.2733629817034308e-06,1.5177247470576916e-05,1.654182758112228e-06,3.833960239063572e-05,9.697406054734516e-06
133.0,2025-10-04 17:55:20,4.127995145664087e-05,9.48612934668142e-07,1.779661938461352e-05,2.024728031227144e-06,4.2867766309351296e-05,1.0923121192487288e-05
134.0,2025-10-04 17:56:09,4.52855925581197e-05,1.3681388013827682e-06,1.6061187289251322e-05,1.767949494295661e-06,4.638348295138428e-05,1.370187902366842e-05
135.0,2025-10-04 17:56:58,3.979857806002407e-05,8.412177372514814e-07,1.682776094358296e-05,1.8241949450773928e-06,4.816875506574725e-05,1.323856426411278e-05
136.0,2025-10-04 17:57:47,3.575172706704599e-05,7.880173223178922e-07,1.3452007818548497e-05,8.609215755215703e-07,3.94653384243604e-05,8.402412680256951e-06
137.0,2025-10-04 17:58:36,3.719438710225731e-05,7.22268283712039e-07,1.7045713052610267e-05,2.0516147599771976e-06,3.678904518800152e-05,8.528253552578512e-06
138.0,2025-10-04 17:59:25,3.781422087079101e-05,1.0031099754079805e-06,1.4553380655923933e-05,1.6110303940754997e-06,3.5704145399551024e-05,7.758739617366681e-06
139.0,2025-10-04 18:00:14,3.759597683483662e-05,9.7405900711264e-07,1.5466829166088658e-05,1.7579680942999393e-06,4.085275903298325e-05,1.083436368165581e-05
140.0,2025-10-04 18:01:03,3.502286992840276e-05,7.319117858969712e-07,1.644412849799437e-05,1.7819470286875178e-06,4.067594043433154e-05,1.023200150736636e-05
141.0,2025-10-04 18:01:52,4.023619021031877e-05,1.080020240184239e-06,1.6089953601694518e-05,1.9242991049734785e-06,3.7955543622292254e-05,8.919709157567061e-06
142.0,2025-10-04 18:02:43,4.368985961389349e-05,1.0796851298102852e-06,1.9207497613971117e-05,2.001916860792295e-06,3.692512021746808e-05,8.028863483207123e-06
143.0,2025-10-04 18:03:31,3.8487130655795454e-05,9.02519469553935e-07,1.6443575395763688e-05,2.0931809650227225e-06,4.15148362433726e-05,9.838189383581625e-06
144.0,2025-10-04 18:04:20,4.457422907089281e-05,1.1907809055257855e-06,1.7038789039913738e-05,1.923355319403078e-06,3.835821510689286e-05,8.929051426413884e-06
145.0,2025-10-04 18:05:09,5.31807664276851e-05,1.4226261966257571e-06,1.7952875365212506e-05,2.1455070331307044e-06,4.910492078513684e-05,1.5847510587086987e-05
146.0,2025-10-04 18:05:58,4.657892886039683e-05,1.6907615123520425e-06,1.5970328951286916e-05,1.764835383636837e-06,3.9980335302169934e-05,9.397233362939048e-06
147.0,2025-10-04 18:06:47,4.630966772056766e-05,1.268573015819768e-06,1.7762503712104305e-05,1.9423213041543584e-06,4.0483532400381605e-05,1.0217563341262572e-05
148.0,2025-10-04 18:07:35,4.470987251203873e-05,1.0675655602646732e-06,1.759384357447047e-05,1.873101112761447e-06,3.595534911737808e-05,8.564385092471562e-06
149.0,2025-10-04 18:08:24,4.4142415836390114e-05,1.206700460941068e-06,1.7095720213688992e-05,1.861385099819816e-06,4.725202401067996e-05,1.4568629502748753e-05
150.0,2025-10-04 18:09:13,4.318671494552007e-05,1.065117419903272e-06,1.8341300751290035e-05,2.222776143232262e-06,3.8277699695221656e-05,8.026668886149626e-06
151.0,2025-10-04 18:10:02,4.400481453936678e-05,1.1153744611683043e-06,1.6801957032352988e-05,1.812328490091887e-06,3.821482357690975e-05,9.25864110642026e-06
152.0,2025-10-04 18:10:51,4.019514410047442e-05,8.169418620851489e-07,1.568462762713274e-05,1.6757578516540092e-06,4.273386789854783e-05,1.0081695156934195e-05
153.0,2025-10-04 18:11:42,4.4556462627021176e-05,1.041743426305445e-06,1.842487176073604e-05,2.036881294495162e-06,3.838713734527488e-05,1.0054649294851494e-05
154.0,2025-10-04 18:12:31,4.263190094677682e-05,8.805383046352414e-07,2.006933156351032e-05,1.963373903325936e-06,4.311622499852952e-05,1.2429839164298909e-05
155.0,2025-10-04 18:13:18,4.085354719962631e-05,1.0148367730444704e-06,1.731125571713399e-05,1.955013256017828e-06,3.864553776855573e-05,9.067813801805976e-06
156.0,2025-10-04 18:14:07,4.623300993644719e-05,1.2116181044493374e-06,1.8999990278434357e-05,1.868064159205264e-06,4.370807215736683e-05,1.3289961487281197e-05
157.0,2025-10-04 18:14:56,2.699285533180884e-05,6.747419234442121e-07,1.4868553932956274e-05,2.0001332171533674e-06,3.81886641618312e-05,7.711738658240032e-06
158.0,2025-10-04 18:15:44,2.6479384940714112e-05,7.668570600205291e-07,1.7063110911319512e-05,2.255237211499352e-06,3.6378619606702856e-05,6.640217831369938e-06
159.0,2025-10-04 18:16:33,2.2879052314905834e-05,6.278716816469594e-07,1.5715183364628516e-05,2.1841769955270598e-06,3.22065625979473e-05,5.575677065689423e-06
160.0,2025-10-04 18:17:22,2.366519385699206e-05,6.829260149358369e-07,1.591439418957563e-05,2.1259048534445457e-06,3.13063281540682e-05,4.817534043250404e-06
161.0,2025-10-04 18:18:11,2.562251381688085e-05,7.010772098989151e-07,1.5694094958496052e-05,1.981456796210187e-06,3.175806912181223e-05,5.272121888622688e-06
162.0,2025-10-04 18:18:59,2.829873367016233e-05,8.65934304880195e-07,1.6737371473452e-05,2.026312370186064e-06,3.954685064688768e-05,8.863013477471653e-06
